,reply_settings,text,idleft,source,created_at,edit_history_tweet_ids,conversation_id,lang,author_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,in_reply_to_user_id,geo.place_id,geo.coordinates.type,geo.coordinates.coordinates,type,idright
85,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603081661117304836,Twitter for Android,2022-12-14T17:37:06.000Z,['1603081661117304836'],1603081661117304836,pt,856503293517996033,2618,0,0,0,,,,,retweeted,1602993462537854978
86,everyone,"@vik19001900 @Lucelen35382636 @Ravazzolli @ThiagoResiste @alexandre hahhahahahahaha ! Foram na época du quê????De quemm ? Ahhh do Peteeeee! Que coisa heim, tão atual. Cara esse lance da vacina , serio? hahhahaha , ola só... no G1
https://t.co/EySIIsI7JD",1603081657573167106,Twitter Web App,2022-12-14T17:37:05.000Z,['1603081657573167106'],1602811824763998208,pt,1521167662021320708,0,0,0,0,1581203730371940352,,,,replied_to,1603080012986466305
87,everyone,"RT @bin_vera: 1)A mídia apresenta uma explicação muito bizarra para todos esses acidentes de carro https://t.co/ix2dW0lccV 
As pessoas que…",1603081654070919170,Twitter for Android,2022-12-14T17:37:04.000Z,['1603081654070919170'],1603081654070919170,pt,1513324876018425858,2,0,0,0,,,,,retweeted,1603081317662556161
88,everyone,"@WSukhoi @GloboNews @estudioi @AndreiaSadi Bom é o Guedes que parou de estudar nos anos 70, o Deus Mercado amou.
Resultado: Brasil no mapa da fome, gasolina batendo 8$, dolar mais de 5 faz tempo, nenhum investimento em infraestrutura, n compraram vacina. Em contraste ele lucrou mt com offshore junto com a Faria Lima.",1603081649905930248,Twitter Web App,2022-12-14T17:37:03.000Z,['1603081649905930248'],1603077314278875136,pt,1430676421781999617,0,0,0,0,1484226089752928268,,,,replied_to,1603079063547088897
89,everyone,Talvez eu não devesse deixar isso acontecer pq a nini não tomou ainda a terceira dose da vacina dela mas enfim olha q vídeo fofo 🤡,1603081622475374592,Twitter for Android,2022-12-14T17:36:57.000Z,['1603081622475374592'],1603079849593212931,pt,896866920150028288,0,0,0,0,896866920150028288,,,,replied_to,1603079849593212931
90,everyone,"RT @slpng_giants_pt: Os extremistas sempre usam ""isso é nazismo"" para isentar suas ações. Também usaram essa narrativa  para irem contra má…",1603081621200044038,Twitter for Android,2022-12-14T17:36:56.000Z,['1603081621200044038'],1603081621200044038,pt,1582087632045080586,14,0,0,0,,,,,retweeted,1603080879542239234
91,everyone,O tanto de vacina q eu tenho atrasado pqp,1603081619333840896,Twitter for Android,2022-12-14T17:36:56.000Z,['1603081619333840896'],1603081619333840896,pt,1380369281486061568,0,0,0,0,,,,,,
92,everyone,"levei Heloisa hoje p tomar vacina do covid, espero que não de reação 🙏🏻",1603081608948551680,Twitter for iPhone,2022-12-14T17:36:54.000Z,['1603081608948551680'],1603081608948551680,pt,2472863001,0,0,0,0,,,,,,
93,everyone,"RT @slpng_giants_pt: Os extremistas sempre usam ""isso é nazismo"" para isentar suas ações. Também usaram essa narrativa  para irem contra má…",1603081605178089472,Twitter for Android,2022-12-14T17:36:53.000Z,['1603081605178089472'],1603081605178089472,pt,54338036,14,0,0,0,,,,,retweeted,1603080879542239234
94,everyone,RT @emojitriste_: Post de hoje da @PMMacapa e outro do dia 29 de setembro com exatamente o mesmo público pra 4ª dose da vacina contra covid…,1603081593010401282,Twitter for Android,2022-12-14T17:36:50.000Z,['1603081593010401282'],1603081593010401282,pt,1090746464,3,0,0,0,,,,,retweeted,1603071156705234949
95,everyone,"@PedroHe23265183 @giovanekock @ojoaocavalcanti @claudioedantas Quem garante que esses milhares tomariam a vacina,quanta ignorância.Quantos tomaram e morreram,e foi só no Brasil que morreu de covid?",1603081505911279618,Twitter for Android,2022-12-14T17:36:29.000Z,['1603081505911279618'],1603038235529469954,pt,195053202,0,0,0,0,1566118865196679169,,,,replied_to,1603054676605288450
96,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603081458641403907,Twitter for Android,2022-12-14T17:36:18.000Z,['1603081458641403907'],1603081458641403907,pt,1595544217274687502,2618,0,0,0,,,,,retweeted,1602993462537854978
97,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603081443114098689,Twitter for Android,2022-12-14T17:36:14.000Z,['1603081443114098689'],1603081443114098689,pt,958206739823955968,2618,0,0,0,,,,,retweeted,1602993462537854978
98,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603081413078695940,Twitter for Android,2022-12-14T17:36:07.000Z,['1603081413078695940'],1603081413078695940,pt,1518705449754841088,1348,0,0,0,,,,,retweeted,1602720475389517824
99,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603081409484177408,Twitter for Android,2022-12-14T17:36:06.000Z,['1603081409484177408'],1603081409484177408,pt,1468971220766892050,2618,0,0,0,,,,,retweeted,1602993462537854978
100,everyone,"A vacina BioNTech faz algum mal?

https://t.co/wQbo778gWb

#a #vacina #biontech #faz #algum #mal",1603081407374524417,Twitter Web App,2022-12-14T17:36:05.000Z,['1603081407374524417'],1603081407374524417,pt,1354421674528153603,0,0,0,0,,,,,,
101,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1603081404056834052,Twitter for iPhone,2022-12-14T17:36:05.000Z,['1603081404056834052'],1603081404056834052,pt,1318248261933813767,1992,0,0,0,,,,,retweeted,1602788250367758337
102,everyone,A deputada @JanainaDoBrasil comentou sobre vacinação obrigatória.,1603081394640633856,Twitter Web App,2022-12-14T17:36:02.000Z,['1603081394640633856'],1603074599494770692,pt,78725785,0,0,0,0,78725785,,,,replied_to,1603079475989827585
103,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603081390073208832,Twitter for iPhone,2022-12-14T17:36:01.000Z,['1603081390073208832'],1603081390073208832,pt,1240216322,2618,0,0,0,,,,,retweeted,1602993462537854978
104,everyone,"@DuqueCao Boa tarde! É necessário apresentar certificado de vacinação contra a COVID-19 com todas as doses aplicadas nos últimos 15 dias, sendo o dia de vacinação + 14 dias antes da chegada ao país. Os detalhes do passageiro que constam no certificado precisam coincidir (+)",1603081358917632002,Stilingue,2022-12-14T17:35:54.000Z,['1603081358917632002'],1603037754581200896,pt,60586908,0,0,0,0,1108744974349361152,,,,replied_to,1603037754581200896
105,everyone,"RT @slpng_giants_pt: Os extremistas sempre usam ""isso é nazismo"" para isentar suas ações. Também usaram essa narrativa  para irem contra má…",1603081349153579008,Twitter for Android,2022-12-14T17:35:52.000Z,['1603081349153579008'],1603081349153579008,pt,928643187610144769,15,0,0,0,,,,,retweeted,1603080879542239234
106,everyone,"tomei a 4ª dose da vacina de covid agorinha, finalmente imunizada com coronavac",1603081333906997248,Twitter for Android,2022-12-14T17:35:48.000Z,['1603081333906997248'],1603081333906997248,pt,1461141405309587464,0,1,0,0,,,,,,
107,everyone,"8)Vacina contra gripe
Um estudo foi publicado anteriormente no Journal of Bioeconomics, no qual é feita uma ligação entre direção perigosa e não tomar a vacina contra a gripe. Não é uma invenção , eles realmente afirmam isso!",1603081330631262219,Twitter Web App,2022-12-14T17:35:47.000Z,['1603081330631262219'],1603081317662556161,pt,1577209705012908033,0,1,1,0,1577209705012908033,,,,replied_to,1603081328659931136
108,everyone,7)Aqui está a coisa: os autores acreditam que os médicos devem considerar aconselhar pacientes não vacinados sobre segurança no trânsito. Eles também acreditam que as seguradoras devem basear sua apólice nos dados de vacinação.,1603081328659931136,Twitter Web App,2022-12-14T17:35:47.000Z,['1603081328659931136'],1603081317662556161,pt,1577209705012908033,0,1,1,0,1577209705012908033,,,,replied_to,1603081326948745216
109,everyone,"5)Assessoria em segurança rodoviária
Segundo os cientistas, pular uma vacina corona não leva diretamente a acidentes de carro. Não, os autores escrevem que as pessoas que ignoram os conselhos de saúde também podem deixar de observar a segurança no trânsito. Está realmente isso.",1603081325346541571,Twitter Web App,2022-12-14T17:35:46.000Z,['1603081325346541571'],1603081317662556161,pt,1577209705012908033,0,1,1,0,1577209705012908033,,,,replied_to,1603081323593490432
110,everyone,"1)A mídia apresenta uma explicação muito bizarra para todos esses acidentes de carro https://t.co/ix2dW0lccV 
As pessoas que  tomaram  a vacina corona correm mais risco de sofrer um acidente de carro, escreve a revista Fortune. Isso não é sátira. https://t.co/5DQlq39rZy",1603081317662556161,Twitter Web App,2022-12-14T17:35:44.000Z,['1603081317662556161'],1603081317662556161,pt,1577209705012908033,2,3,3,1,,,,,,
111,everyone,"Imagina um país em que a discussão promovida pelo governo federal não é se vacina funciona ou não, mas sim quem vai assumir bancos e empresas públicas. Ufa, cá estamos.",1603081287446691840,Twitter for iPhone,2022-12-14T17:35:37.000Z,['1603081287446691840'],1603081287446691840,pt,1086064168149635072,0,0,1,0,,,,,,
112,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1603081259005399040,Twitter Web App,2022-12-14T17:35:30.000Z,['1603081259005399040'],1603081259005399040,pt,324735298,1992,0,0,0,,,,,retweeted,1602788250367758337
113,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603081258094952448,Twitter Web App,2022-12-14T17:35:30.000Z,['1603081258094952448'],1603081258094952448,pt,1183404785036398594,2618,0,0,0,,,,,retweeted,1602993462537854978
114,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1603081255712862208,Twitter for Android,2022-12-14T17:35:29.000Z,['1603081255712862208'],1603081255712862208,pt,1316541461110849536,1992,0,0,0,,,,,retweeted,1602788250367758337
115,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603081242752303105,Twitter Web App,2022-12-14T17:35:26.000Z,['1603081242752303105'],1603081242752303105,pt,579460616,2618,0,0,0,,,,,retweeted,1602993462537854978
116,everyone,RT @alexaguiarpoa: Somente ontem foram mais de 50 mil casos e 160 mortes confirmadas por Covid no Brasil. É inconcebível que ainda não haja…,1603081242500816897,Twitter for Android,2022-12-14T17:35:26.000Z,['1603081242500816897'],1603081242500816897,pt,1585007386569351183,2,0,0,0,,,,,retweeted,1603066907049050112
117,everyone,"RT @donalilian: Inclusive, piadas sobre me beneficiar à parte, eu gostaria de ter presenciado um nervosismo do mercado quando o saiu o escâ…",1603081237085798400,Twitter for iPhone,2022-12-14T17:35:25.000Z,['1603081237085798400'],1603081237085798400,pt,29010394,2,0,0,0,,,,,retweeted,1603077375213932544
118,everyone,"RT @slpng_giants_pt: Os extremistas sempre usam ""isso é nazismo"" para isentar suas ações. Também usaram essa narrativa  para irem contra má…",1603081222548242435,Twitter for Android,2022-12-14T17:35:21.000Z,['1603081222548242435'],1603081222548242435,pt,1123028829298143232,15,0,0,0,,,,,retweeted,1603080879542239234
119,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,1603081194366996480,Twitter for Android,2022-12-14T17:35:15.000Z,['1603081194366996480'],1603081194366996480,pt,958206739823955968,249,0,0,0,,,,,retweeted,1603016608087154688
120,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603081164280963082,Twitter for Android,2022-12-14T17:35:08.000Z,['1603081164280963082'],1603081164280963082,pt,1162066132980916229,2618,0,0,0,,,,,retweeted,1602993462537854978
121,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603081093292474368,Twitter Web App,2022-12-14T17:34:51.000Z,['1603081093292474368'],1603081093292474368,pt,1370586076444831753,1349,0,0,0,,,,,retweeted,1602720475389517824
122,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603081092944248844,Twitter for Android,2022-12-14T17:34:51.000Z,['1603081092944248844'],1603081092944248844,pt,495460873,2618,0,0,0,,,,,retweeted,1602993462537854978
123,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603081084060815362,Twitter for Android,2022-12-14T17:34:48.000Z,['1603081084060815362'],1603081084060815362,pt,1185905425260130306,1349,0,0,0,,,,,retweeted,1602720475389517824
124,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603081043392831489,Twitter for Android,2022-12-14T17:34:39.000Z,['1603081043392831489'],1603081043392831489,pt,1044061044770054144,2618,0,0,0,,,,,retweeted,1602993462537854978
125,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603081038799986690,Twitter for Android,2022-12-14T17:34:38.000Z,['1603081038799986690'],1603081038799986690,pt,1519496577529913344,2618,0,0,0,,,,,retweeted,1602993462537854978
126,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603081038497972227,Twitter for Android,2022-12-14T17:34:38.000Z,['1603081038497972227'],1603081038497972227,pt,1540618123618951168,2618,0,0,0,,,,,retweeted,1602993462537854978
127,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603081032982487051,Twitter Web App,2022-12-14T17:34:36.000Z,['1603081032982487051'],1603081032982487051,pt,103746303,2618,0,0,0,,,,,retweeted,1602993462537854978
128,everyone,Agr a primeira vacina tá doendo mais q a segunda... será q eu tava com imunidade baixa pra doença mds???😐,1603081004071133185,Twitter for Android,2022-12-14T17:34:29.000Z,['1603081004071133185'],1603081004071133185,pt,1305373689022644224,0,0,0,0,,,,,,
129,everyone,"@MeuDiario7777 @Ofc_ComAnf @LulaOficial Já conferiu a % de mortes por número de habitantes nos outros países? O Brasil teve um dos melhores desempenhos! 
Procura lá no site da OMS e se arrependa do seu discurso falacioso.  Aproveita pra ver se já criaram uma vacina pra ignorância, seria bom você tomar umas doses 👽",1603080978683002888,Twitter for Android,2022-12-14T17:34:23.000Z,['1603080978683002888'],1602741048085999617,pt,1588585197032939528,0,0,0,0,1554194456437559297,,,,replied_to,1603037045567406082
130,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603080973813530624,Twitter for Android,2022-12-14T17:34:22.000Z,['1603080973813530624'],1603080973813530624,pt,1458787604632121344,2618,0,0,0,,,,,retweeted,1602993462537854978
