,idleft,lang,reply_settings,text,source,edit_history_tweet_ids,author_id,conversation_id,created_at,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,in_reply_to_user_id,geo.place_id,withheld.copyright,withheld.country_codes,withheld.scope,geo.coordinates.type,geo.coordinates.coordinates,type,idright
77,1603177586347020289,pt,everyone,"RT @mpatriabrasil: A igreja católica, cujo Pontífice exige a vacina, já perdeu centenas de padres este ano por infarto. A verdade é que nin…",Twitter for Android,['1603177586347020289'],50803333,1603177586347020289,2022-12-14T23:58:16.000Z,450,0,0,0,,,,,,,,retweeted,1603101408022171648
78,1603177559377809408,pt,everyone,"RT @georgemazzaofic: O documento, elaborado por mais de 60 especialistas, é claro: a vacinação contra COVID deve ser interrompida, imediata…",Twitter for Android,['1603177559377809408'],170743863,1603177559377809408,2022-12-14T23:58:10.000Z,167,0,0,0,,,,,,,,retweeted,1601371157860876288
79,1603177552775942144,pt,everyone,"RT @TitoGuarnieree: Relatório da ONU/Banco Mundial calcula que a vacina contra a Covid salvou cerca de 20 milhões de vidas humanas.
Por fav…",Twitter for iPhone,['1603177552775942144'],322275231,1603177552775942144,2022-12-14T23:58:08.000Z,2,0,0,0,,,,,,,,retweeted,1603159797829885953
80,1603177456663494658,pt,everyone,"@Raphael80009340 @diegoph071 @UOLNoticias Mas por essa negação de compra de vacina, eu peguei covid em 2020, desenvolvi uma sequela pra vida toda, convulsões. Seu Ex-presidente de merda fez isso comigo e muitos outros. Já usou o que resta do seu cérebro se fosse você, algum parente ou amigo no meu lugar? É, sei que não.",Twitter for Android,['1603177456663494658'],1559809337534648321,1602400784993456132,2022-12-14T23:57:45.000Z,0,0,0,0,1559809337534648321,,,,,,,replied_to,1603176550203117575
81,1603177451416621057,pt,everyone,"@lnndiano @Astronomiaum QI não é questão de acreditar. Vou ter dar um exemplos que eu li há um tempo atrás. Uma pessoa fala que não acredita em vacina, o que ela realmente está dizendo?
Que ela não sabe como a vacina funciona no nosso organismo, além de não entender os fundamentos teóricos nos quais a",Twitter for Android,['1603177451416621057'],1397532056742244357,1603145344313098240,2022-12-14T23:57:44.000Z,0,1,0,0,1565102958706040838,,,,,,,replied_to,1603174402430062593
82,1603177443690307585,pt,everyone,"RT @mpatriabrasil: A igreja católica, cujo Pontífice exige a vacina, já perdeu centenas de padres este ano por infarto. A verdade é que nin…",Twitter for Android,['1603177443690307585'],1416218041,1603177443690307585,2022-12-14T23:57:42.000Z,450,0,0,0,,,,,,,,retweeted,1603101408022171648
83,1603177421016113153,pt,everyone,o bofe da minha mãe que ela tava afastada tá aki neste momento falando de intervenção militar e efeito de vacina eita como tá sem sorte,Twitter for iPhone,['1603177421016113153'],2524761901,1603146919886331905,2022-12-14T23:57:37.000Z,0,0,0,0,2524761901,,,,,,,replied_to,1603146919886331905
84,1603177397154713600,pt,everyone,"Vacina salva-vida' mais uma dose da vacina contra o covid aplicada com sucesso!
#Africa #CopaDoMundo2022 #vacina #sobrevivência",Twitter for Android,['1603177397154713600'],1091015141347545088,1603177397154713600,2022-12-14T23:57:31.000Z,0,0,0,0,,,,,,,,,
85,1603177380734029825,pt,everyone,"RT @DarlhyBispo: No SAC de Juazeiro/BA você não pode entrar se não tiver comprovante de 3°dose da vacina contra Covid, mesmo que você apres…",Twitter for iPhone,['1603177380734029825'],1287510668585979910,1603177380734029825,2022-12-14T23:57:27.000Z,1,0,0,0,,,,,,,,retweeted,1603050915870769153
86,1603177375864193025,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603177375864193025'],145326724,1603177375864193025,2022-12-14T23:57:26.000Z,4154,0,0,0,,,,,,,,retweeted,1602993462537854978
87,1603177374488616960,pt,everyone,"RT @chris_banida: NÃO TOME AS ""VACINAS"" CONTRA COVID! Saiba o que acontece no seu organismo com cada uma delas!
A"" GENÉTICA ASTRAZENECA- TE…",Twitter for Android,['1603177374488616960'],190670638,1603177374488616960,2022-12-14T23:57:26.000Z,24,0,0,0,,,,,,,,retweeted,1603013453853106177
88,1603177360756330497,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603177360756330497'],1274008434631946241,1603177360756330497,2022-12-14T23:57:23.000Z,1932,0,0,0,,,,,,,,retweeted,1602720475389517824
89,1603177347993182208,pt,everyone,"RT @minsaude: Essa é a nossa convocação! 💚💛💙

Pais ou responsáveis, se ainda não vacinaram seus filhos contra a poliomielite, levem os meno…",Twitter for Android,['1603177347993182208'],1392623947955441674,1603177347993182208,2022-12-14T23:57:20.000Z,65,0,0,0,,,,,,,,retweeted,1602756128156295168
90,1603177344423800832,pt,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,Twitter for iPhone,['1603177344423800832'],894013467841245184,1603177344423800832,2022-12-14T23:57:19.000Z,487,0,0,0,,,,,,,,retweeted,1603016608087154688
91,1603177329907437572,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603177329907437572'],963948513972375552,1603177329907437572,2022-12-14T23:57:15.000Z,1932,0,0,0,,,,,,,,retweeted,1602720475389517824
92,1603177290560524288,pt,everyone,@L3itadas_l03n_ Isso que a vacina está fazendo pelo Brasil e o mundo inteiro são milhares de casos   assim,Twitter for Android,['1603177290560524288'],1586863618309627904,1602744961161580544,2022-12-14T23:57:06.000Z,0,0,0,0,1315747849,,,,,,,replied_to,1602744961161580544
93,1603177275369074688,pt,everyone,witallo bateu no meu braço ai eu falei que tava dolorido e ele perguntou se eu tinha tomado vacina pra ta assim ai eu falei que nao que era meu bíceps crescendo,Twitter for iPhone,['1603177275369074688'],844167649944883200,1603177275369074688,2022-12-14T23:57:02.000Z,0,0,1,0,,,,,,,,,
94,1603177254871339009,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for iPhone,['1603177254871339009'],1472313406204137484,1603177254871339009,2022-12-14T23:56:57.000Z,1932,0,0,0,,,,,,,,retweeted,1602720475389517824
95,1603177238815739906,pt,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,Twitter for Android,['1603177238815739906'],192699873,1603177238815739906,2022-12-14T23:56:53.000Z,487,0,0,0,,,,,,,,retweeted,1603016608087154688
96,1603177219672743937,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603177219672743937'],731269418,1603177219672743937,2022-12-14T23:56:49.000Z,4154,0,0,0,,,,,,,,retweeted,1602993462537854978
97,1603177195790557184,pt,everyone,"RT @DouglasGarcia: Centenas de projetos de deputados serão pautados amanhã na ALESP e, mais uma vez, foi feita a inclusão do PL 668 que pro…",Twitter for iPhone,['1603177195790557184'],20177869,1603177195790557184,2022-12-14T23:56:43.000Z,142,0,0,0,,,,,,,,retweeted,1603113717792587776
98,1603177180036763648,pt,everyone,"RT @caogonhal: Pouso Alegre/MG

Essa linda é a Bith. Foi resgatada das ruas com TVT, está finalizando o tratamento e aguarda por um lar. Se…",Twitter Web App,['1603177180036763648'],108660627,1603177180036763648,2022-12-14T23:56:39.000Z,57,0,0,0,,,,,,,,retweeted,1603117627685183492
99,1603177146587152384,pt,everyone,"Os resultados são significativos o suficiente para que os médicos de cuidados primários considerem aconselhar pacientes não vacinados sobre segurança no trânsito - e as seguradoras podem basear as mudanças nas apólices de seguro nos dados de vacinação, sugerem os autores.",Twitter Web App,['1603177146587152384'],1224851788538564609,1603177138919727106,2022-12-14T23:56:31.000Z,0,1,0,0,1224851788538564609,,,,,,,replied_to,1603177143172677632
100,1603177138919727106,pt,everyone,"TEXTO MERDA:
""Obviamente, ignorar uma vacina COVID não significa que alguém sofrerá um acidente de carro. Em vez disso, os autores teorizam que as pessoas que resistem às recomendações de saúde pública também podem “negligenciar as diretrizes básicas de segurança no trânsito”."" https://t.co/SJtXHmVSx6",Twitter Web App,['1603177138919727106'],1224851788538564609,1603177138919727106,2022-12-14T23:56:30.000Z,0,1,0,0,,,,,,,,quoted,1602814627863269376
101,1603177096918237184,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603177096918237184'],370272142,1603177096918237184,2022-12-14T23:56:20.000Z,4155,0,0,0,,,,,,,,retweeted,1602993462537854978
102,1603177079284998144,pt,everyone,"RT @DouglasGarcia: Centenas de projetos de deputados serão pautados amanhã na ALESP e, mais uma vez, foi feita a inclusão do PL 668 que pro…",Twitter for Android,['1603177079284998144'],1495482327190933509,1603177079284998144,2022-12-14T23:56:15.000Z,143,0,0,0,,,,,,,,retweeted,1603113717792587776
103,1603177077225975808,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603177077225975808'],55874319,1603177077225975808,2022-12-14T23:56:15.000Z,4155,0,0,0,,,,,,,,retweeted,1602993462537854978
104,1603177073060610048,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603177073060610048'],1067840697305366529,1603177073060610048,2022-12-14T23:56:14.000Z,4155,0,0,0,,,,,,,,retweeted,1602993462537854978
105,1603177051543900160,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603177051543900160'],829485786189922304,1603177051543900160,2022-12-14T23:56:09.000Z,1932,0,0,0,,,,,,,,retweeted,1602720475389517824
106,1603177041553403904,pt,everyone,"RT @zeininha1: Ainnn gente... To bem não... Não durmo, como ou trabalho direito desde 30/10. Domingo teria sido o aniversário de 46 anos do…",Twitter for Android,['1603177041553403904'],1167028642221891585,1603177041553403904,2022-12-14T23:56:06.000Z,123,0,0,0,,,,,,,,retweeted,1602724117664391169
107,1603177028534308865,pt,everyone,RT @speraltalisboa: A recusa da autoridade de saúde em colaborar com o Ministério Público numa investigação judicial devia fazer soar as ca…,Twitter for iPhone,['1603177028534308865'],1566504435932708866,1603177028534308865,2022-12-14T23:56:03.000Z,35,0,0,0,,,,,,,,retweeted,1603021684814012417
108,1603176984535715843,pt,everyone,Febre aftosa: campanha de vacinação termina sábado https://t.co/Ks7QEjhoES,Twitter Web App,['1603176984535715843'],1395114921663344646,1603176984535715843,2022-12-14T23:55:53.000Z,0,0,0,0,,,,,,,,,
109,1603176963480334336,pt,everyone,“Nao e vacina de raiva seu tonto” ah como eu amo ser levemente ofendido,Twitter for iPhone,['1603176963480334336'],1474277570258558983,1603176963480334336,2022-12-14T23:55:48.000Z,0,0,0,0,,,,,,,,,
110,1603176928759795712,pt,everyone,"@ffabatista Da facul, o obrigatório. O extra foi na vacina e no telessaude que eu fiz",Twitter for Android,['1603176928759795712'],321035869,1603081170882797577,2022-12-14T23:55:40.000Z,0,0,0,0,1158578134704369664,,,,,,,replied_to,1603176178818289664
111,1603176870907809793,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603176870907809793'],1107721984945860609,1603176870907809793,2022-12-14T23:55:26.000Z,4155,0,0,0,,,,,,,,retweeted,1602993462537854978
112,1603176824032329730,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603176824032329730'],1450995978677411846,1603176824032329730,2022-12-14T23:55:15.000Z,1932,0,0,0,,,,,,,,retweeted,1602720475389517824
113,1603176766423670786,pt,everyone,"RT @georgemazzaofic: O documento, elaborado por mais de 60 especialistas, é claro: a vacinação contra COVID deve ser interrompida, imediata…",Twitter for iPhone,['1603176766423670786'],1104175263112400896,1603176766423670786,2022-12-14T23:55:01.000Z,167,0,0,0,,,,,,,,retweeted,1601371157860876288
114,1603176750363836416,pt,everyone,RT @Fabianaluisak: @BuenoB60625539 @mpatriabrasil Não esperem que alguém vai expor isso para a população. Esse vírus foi criado com o objet…,Twitter for Android,['1603176750363836416'],1641713372,1603176750363836416,2022-12-14T23:54:57.000Z,1,0,0,0,,,,,,,,retweeted,1603152952104992768
115,1603176680952324096,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603176680952324096'],1238985670296813575,1603176680952324096,2022-12-14T23:54:40.000Z,4155,0,0,0,,,,,,,,retweeted,1602993462537854978
116,1603176660957892608,pt,everyone,"RT @DouglasGarcia: Centenas de projetos de deputados serão pautados amanhã na ALESP e, mais uma vez, foi feita a inclusão do PL 668 que pro…",Twitter for Android,['1603176660957892608'],800063949488037889,1603176660957892608,2022-12-14T23:54:36.000Z,143,0,0,0,,,,,,,,retweeted,1603113717792587776
117,1603176641207111680,pt,everyone,"RT @FrederKamen: Sabe a Lei nº 13.979/20? Aquela, que disseram que foi revogada pelos Supremos e que estabelecia vacinação obrigatória, loc…",Twitter for Android,['1603176641207111680'],2484590839,1603176641207111680,2022-12-14T23:54:31.000Z,44,0,0,0,,,,,,,,retweeted,1603029120161644546
118,1603176550203117575,pt,everyone,"@Raphael80009340 @diegoph071 @UOLNoticias Mas, respondendo sua pergunta, sim, a vacina é completamente segura, porque mais estaria sendo usada em todo o mundo? Inclusive nos E.U.A que seu ""mito"" bajula tanto. A vacina que ele recusou três vezes salvou inúmeras vidas, inclusive a minha.",Twitter for Android,['1603176550203117575'],1559809337534648321,1602400784993456132,2022-12-14T23:54:09.000Z,0,1,0,0,1559809337534648321,,,,,,,replied_to,1603176132442001408
119,1603176528946221057,pt,everyone,"RT @zero_momento: Lembra de Pazuzu? Aquele Ministro da Saúde q preferia mandar sacos pretos para o Amazonas em vez de oxigênio?

“Por mim,…",Twitter for Android,['1603176528946221057'],350468486,1603176528946221057,2022-12-14T23:54:04.000Z,1,0,0,0,,,,,,,,retweeted,1603119534554202112
120,1603176525784043520,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for iPhone,['1603176525784043520'],1575514648828338177,1603176525784043520,2022-12-14T23:54:03.000Z,4155,0,0,0,,,,,,,,retweeted,1602993462537854978
121,1603176471056773121,pt,everyone,"RT @mpatriabrasil: A igreja católica, cujo Pontífice exige a vacina, já perdeu centenas de padres este ano por infarto. A verdade é que nin…",Twitter for Android,['1603176471056773121'],1519467877513973760,1603176471056773121,2022-12-14T23:53:50.000Z,450,0,0,0,,,,,,,,retweeted,1603101408022171648
122,1603176459933487104,pt,everyone,RT @portoalegre24h: Critérios para vacinação de bebês e crianças contra a Covid-19 são atualizados; confira - https://t.co/ap4oo7dIfa https…,Twitter Web App,['1603176459933487104'],1507070661000372242,1603176459933487104,2022-12-14T23:53:48.000Z,1,0,0,0,,,,,,,,retweeted,1603175526134431744
123,1603176430518829056,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for iPhone,['1603176430518829056'],1089867043,1603176430518829056,2022-12-14T23:53:41.000Z,1932,0,0,0,,,,,,,,retweeted,1602720475389517824
124,1603176401011675137,pt,everyone,"eu acho uma VERGONHA da minha parte ter perdido a carteira com todos meus documentos, cartão de vacina, título de eleitor, cartão do plano de saúde, CNH e até hoje simplesmente não ter ido atrás da 2ª via",Twitter Web App,['1603176401011675137'],1463716683995140099,1603176401011675137,2022-12-14T23:53:34.000Z,0,0,0,0,,,,,,,,,
125,1603176369449570307,pt,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",Twitter for Android,['1603176369449570307'],1564048994778681345,1603176369449570307,2022-12-14T23:53:26.000Z,501,0,0,0,,,,,,,,retweeted,1602954179890257923
126,1603176369307156480,pt,everyone,"RT @mpatriabrasil: A igreja católica, cujo Pontífice exige a vacina, já perdeu centenas de padres este ano por infarto. A verdade é que nin…",Twitter for Android,['1603176369307156480'],1450995978677411846,1603176369307156480,2022-12-14T23:53:26.000Z,450,0,0,0,,,,,,,,retweeted,1603101408022171648
127,1603176318199386118,pt,everyone,@tonyogp @Ronaldfenomeno8 @murilocarneiro @claudioedantas Para de caô que você não perdeu ninguém não. Nem você acredita nisso que você escreveu. Tá inventando que perdeu parentes vacinados só para deslegitimar a vacina. Mentiroso.,Twitter for Android,['1603176318199386118'],121277918,1603038235529469954,2022-12-14T23:53:14.000Z,0,0,0,0,1047237778994544641,,,,,,,replied_to,1603079293730422784
128,1603176281796972547,pt,everyone,"@LivioCordeiro @tabataamaralsp Sim,tb fecharam.
Assim que saiu a vacina,logo voltaram.
O🇧🇷foi último país a voltar, com muita insistência.
Falar mal do PR é fácil!
Quero ver reclamar de prefeito que frauda licitação de escolas😂",Twitter for iPhone,['1603176281796972547'],130030171,1603055769276006405,2022-12-14T23:53:05.000Z,0,0,0,0,1556464253867024384,,,,,,,replied_to,1603151318562004992
129,1603176263660834817,pt,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,Twitter for Android,['1603176263660834817'],1641713372,1603176263660834817,2022-12-14T23:53:01.000Z,487,0,0,0,,,,,,,,retweeted,1603016608087154688
130,1603176223533735936,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603176223533735936'],1519759288536809473,1603176223533735936,2022-12-14T23:52:51.000Z,1932,0,0,0,,,,,,,,retweeted,1602720475389517824
131,1603176217905352705,pt,everyone,Pensando nas possibilidades de um tlou 3 em relação a conseguirem fazer uma vacina com ctz eu vou de base quando jogar esse jogo https://t.co/ddUln1vwDW,Twitter for Android,['1603176217905352705'],3429733901,1603176217905352705,2022-12-14T23:52:50.000Z,0,1,1,0,,,,,,,,,
132,1603176205716529153,pt,everyone,"RT @georgemazzaofic: O documento, elaborado por mais de 60 especialistas, é claro: a vacinação contra COVID deve ser interrompida, imediata…",Twitter for Android,['1603176205716529153'],1054748176664666112,1603176205716529153,2022-12-14T23:52:47.000Z,167,0,0,0,,,,,,,,retweeted,1601371157860876288
